Salary,amount (in bottles),Nationality_Cambodian,Nationality_Chinese,Nationality_Indonesian,Nationality_Malaysian,Nationality_Singaporean,Nationality_Thai,Nationality_Vietnamese,Age_18-24,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Tenure_0-2,Tenure_3-5,Tenure_6-10,Tenure_11-15,Tenure_15+
1456,88.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,61.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,21.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,68.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,24.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,44.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,48.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,22.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,13.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,12.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,28.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,47.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,80.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,52.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,87.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,56.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,147.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,9.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,57.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,108.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,82.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,7.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,78.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,91.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,70.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,84.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,98.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,26.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,64.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,104.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,65.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,77.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,102.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,49.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,83.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,86.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,92.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,34.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,79.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,74.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,114.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,62.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,85.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,17.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1414,52.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,79.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,58.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,24.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,60.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,48.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,40.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,55.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,64.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,15.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,72.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,62.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,43.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,50.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,61.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,20.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,33.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,47.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,71.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,23.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,36.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,49.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,59.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,32.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,108.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,84.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,51.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,30.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,70.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,56.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,80.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,53.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,44.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,17.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,78.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,14.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,96.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,69.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,39.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,41.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,90.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,73.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,22.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,66.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,65.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,128.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,35.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,42.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,99.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,118.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,68.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,220.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,123.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,25.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,120.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,85.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,18.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,45.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,88.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,110.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,87.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,19.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,26.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,94.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,86.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,75.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,54.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,77.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,74.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,116.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,46.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,76.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,95.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,57.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,38.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,140.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,28.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,29.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,16.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,34.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1414,114.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1456,55.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,76.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,8.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,90.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,40.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,65.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,45.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,70.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,35.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,60.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,25.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,12.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,10.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,78.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,30.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,50.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,68.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,58.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,56.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,38.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,11.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,48.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,75.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,36.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,15.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,80.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,46.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,85.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,20.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,32.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,26.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,24.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,28.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,88.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,23.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,150.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,42.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,86.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,62.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,82.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,72.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,63.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,40.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,80.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,8.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,95.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,120.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,20.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,60.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,10.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,75.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,50.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,18.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,35.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,70.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,30.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,25.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,15.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,12.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,108.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,45.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,85.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,110.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,90.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,130.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,150.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,135.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,28.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,180.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,145.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,320.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,65.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,225.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,140.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,96.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,36.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,52.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1456,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1206,30.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,12.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,22.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,39.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,58.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,52.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,55.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,17.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,27.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,57.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,25.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,43.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,20.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,35.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,28.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,42.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,18.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,24.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,32.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,64.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,13.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,21.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,50.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,49.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,29.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,31.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,67.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,91.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,34.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,33.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,16.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,19.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,46.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,11.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,26.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,14.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,66.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,44.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,23.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,65.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,47.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,363.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,38.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,53.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,45.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,56.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,37.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,36.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,62.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,40.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,81.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,41.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,51.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,15.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,73.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,48.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,70.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,77.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,63.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,60.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,54.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,303.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1206,283.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1523,350.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,180.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,185.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,92.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,162.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,66.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,12.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,278.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,165.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,297.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,158.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,233.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,85.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,201.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,120.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,280.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,300.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,124.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,170.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1523,67.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
